code,day,return
003670,2017-08-28,0.015142549827476945
003670,2017-08-29,0.076724181523111
003670,2017-08-30,0.059096023666115875
003670,2017-08-31,0.08367911585481877
003670,2017-09-01,0.004504369458786025
003670,2017-09-04,-0.004580480519680637
003670,2017-09-05,-0.10458814033334188
003670,2017-09-06,-0.0034377821336989463
003670,2017-09-07,0.005052056649946032
003670,2017-09-08,-0.00850657420251568
003670,2017-09-11,0.10729180619431886
003670,2017-09-12,-0.02620770075419929
003670,2017-09-13,0.0031165387549910977
003670,2017-09-14,-0.033133891473716294
003670,2017-09-15,0.027646265586559512
003670,2017-09-18,0.004713696320895719
003670,2017-09-19,0.04727254663768012
003670,2017-09-20,-0.060282384991203725
003670,2017-09-21,-0.05133787774843823
003670,2017-09-22,-0.06591627442227162
003670,2017-09-25,0.039715230206975836
003670,2017-09-26,0.0104000309608839
003670,2017-09-27,0.032625218305433176
003670,2017-09-28,-0.03670202890927613
003670,2017-09-29,0.02590120683487207
003670,2017-10-10,0.08593319498520863
003670,2017-10-11,-0.012460700424560992
003670,2017-10-12,0.017235563061061894
003670,2017-10-13,-0.02168998596752102
003670,2017-10-16,-0.0695649758993199
003670,2017-10-17,-0.01872061535899807
003670,2017-10-18,-0.03466924904479249
003670,2017-10-19,0.014303337863448925
003670,2017-10-20,-0.005365258663946503
003670,2017-10-23,0.05145443398247413
003670,2017-10-24,-0.023703910424182722
003670,2017-10-25,0.01723228791262288
003670,2017-10-26,-0.030681242824911203
003670,2017-10-27,0.019267705543464346
003670,2017-10-30,-0.010400692404034986
003670,2017-10-31,-0.022664356489272324
003670,2017-11-01,0.04085124027786795
003670,2017-11-02,0.10936111846565762
003670,2017-11-03,-0.061684146796351945
003670,2017-11-06,-0.04603358481086918
003670,2017-11-07,-5.843835616438357e-05
003670,2017-11-08,0.03434151635450751
003670,2017-11-09,0.041565031042295524
003670,2017-11-10,-0.003258605410536927
003670,2017-11-13,0.0031500809615470074
003670,2017-11-14,0.06542835195580479
003670,2017-11-15,0.016424371830088498
003670,2017-11-16,0.11352053925564419
003670,2017-11-17,0.0038915025749929736
003670,2017-11-20,0.006547010577900971
003670,2017-11-21,-0.0655751542840354
003670,2017-11-22,0.039208944431753705
003670,2017-11-23,-0.01759929851164872
003670,2017-11-24,0.016418918254870057
003670,2017-11-27,-0.02168364737535288
003670,2017-11-28,-0.0525625069807458
003670,2017-11-29,0.02910900770585177
003670,2017-11-30,-0.01988602264679215
003670,2017-12-01,0.004284517008134142
003670,2017-12-04,-0.027404798008938108
003670,2017-12-05,-0.017804119908891695
003670,2017-12-06,-0.033174271897718766
003670,2017-12-07,0.027954468772306305
003670,2017-12-08,0.006012620465595979
003670,2017-12-11,0.03306008011689685
003670,2017-12-12,-0.01024513794198017
003670,2017-12-13,0.024985405998921857
003670,2017-12-14,-0.0029347448458191166
003670,2017-12-15,0.02155805160644513
003670,2017-12-18,0.02392542891277982
003670,2017-12-19,-0.026237306480716097
003670,2017-12-20,-0.026940842940540183
003670,2017-12-21,-0.029108410497305077
003670,2017-12-22,0.07777255742719189
003670,2017-12-26,0.041610804112426875
003670,2017-12-27,0.01860695657365339
003670,2017-12-28,0.041832429110400915
003670,2018-01-02,0.017529037945245813
003670,2018-01-03,-0.02599605896025329
003670,2018-01-04,-0.039353272810949434
003670,2018-01-05,0.07646122855682834
003670,2018-01-08,-0.02087074660127668
003670,2018-01-09,0.007434911081285066
003670,2018-01-10,-0.008741551502664922
003670,2018-01-11,0.08263578959539095
003670,2018-01-12,0.08675107706070667
003670,2018-01-15,-0.005393571804968909
003670,2018-01-16,0.020289005734404772
003670,2018-01-17,0.03142026075637266
003670,2018-01-18,-0.010225792673298078
003670,2018-01-19,0.004035677587812347
003670,2018-01-22,-0.007213935013442889
003670,2018-01-23,0.002004808083464658
003670,2018-01-24,0.04930736855852526
003670,2018-01-25,-0.026528754036773305
003670,2018-01-26,-0.005082120435774113
003670,2018-01-29,0.02422149580721707
003670,2018-01-30,0.011791033052192318
003670,2018-01-31,-0.035208065774632355
003670,2018-02-01,0.012080378040594836
003670,2018-02-02,-6.164383561643835e-05
003670,2018-02-05,-0.12805905041356255
003670,2018-02-06,0.036616018083637826
003670,2018-02-07,-0.03544172633414325
003670,2018-02-08,0.061857464166788285
003670,2018-02-09,-0.016261932551473096
003670,2018-02-12,-0.024224495665229752
003670,2018-02-13,-0.028177748558674012
003670,2018-02-14,0.04970612119443082
003670,2018-02-19,0.04184834357732295
003670,2018-02-20,-0.019116439653441647
003670,2018-02-21,0.016118869958263338
003670,2018-02-22,0.004166784649626602
003670,2018-02-23,0.01791198956588709
003670,2018-02-26,-0.018737045360003538
003670,2018-02-27,-0.001121614986641133
003670,2018-02-28,-0.05622080733454768
003670,2018-03-02,0.017897486836178277
003670,2018-03-05,-0.013289888680849531
003670,2018-03-06,0.07478845383451084
003670,2018-03-07,0.009306461808321129
003670,2018-03-08,0.0009687501570668038
003670,2018-03-09,-0.024768523739497502
003670,2018-03-12,0.032640827737185824
003670,2018-03-13,-0.01129388795119835
003670,2018-03-14,0.030931116931222198
003670,2018-03-15,0.003951783632013211
003670,2018-03-16,-0.024028413901087297
003670,2018-03-19,-0.027667044821841402
003670,2018-03-20,0.00939268119370313
003670,2018-03-21,-6.27945205479452e-05
003670,2018-03-22,0.028082821439224245
003670,2018-03-23,-0.05174372615574521
003670,2018-03-26,0.05869509395382314
003670,2018-03-27,-0.008124307006247857
003670,2018-03-28,-0.017358689557797305
003670,2018-03-29,-0.02178818348036157
003670,2018-03-30,0.004155747648684963
003670,2018-04-02,0.00099431603152189
003670,2018-04-03,-0.0295325386784128
003670,2018-04-04,-0.09985145575250656
003670,2018-04-05,0.010799930367406882
003670,2018-04-06,0.008271090237008045
003670,2018-04-09,-0.02486855083791674
003670,2018-04-10,-0.007343379267156191
003670,2018-04-11,0.026816475698439105
003670,2018-04-12,0.005869552854555179
003670,2018-04-13,-5.904109589041096e-05
003670,2018-04-16,-0.01068834438652198
003670,2018-04-17,0.021451973679631097
003670,2018-04-18,-0.09129784813044389
003670,2018-04-19,-0.01936643058740883
003670,2018-04-20,-0.01580370899269235
003670,2018-04-23,0.01726929726704584
003670,2018-04-24,-0.015783812014151577
003670,2018-04-25,0.013245345186434682
003670,2018-04-26,-0.002693281330141052
003670,2018-04-27,-0.01850499536200226
003670,2018-04-30,-0.01213061479709078
003670,2018-05-02,-0.03674233338502229
003670,2018-05-03,0.012621068134155509
003670,2018-05-04,-0.022350005021530134
003670,2018-05-08,0.012776238654295141
003670,2018-05-09,0.10260993218012172
003670,2018-05-10,-6.235616438356164e-05
003670,2018-05-11,-0.023028331066485677
003670,2018-05-14,0.010368129477947642
003670,2018-05-15,-0.036237799991854135
003670,2018-05-16,-0.013458967042684478
003670,2018-05-17,0.0678862628276184
003670,2018-05-18,-0.001335469553153121
003670,2018-05-21,0.010117178164738288
003670,2018-05-23,0.022643808596096538
003670,2018-05-24,-0.017321791407664624
003670,2018-05-25,0.009965473923380841
003670,2018-05-28,0.004915789042038648
003670,2018-05-29,0.06420630915816944
003670,2018-05-30,0.05220817135644814
003670,2018-05-31,-0.01330130363895335
003670,2018-06-01,-0.02801794280766413
003670,2018-06-04,0.02065878726732432
003670,2018-06-05,0.0010447240937672352
003670,2018-06-07,0.04500330160061693
003670,2018-06-08,-0.007614297686028605
003670,2018-06-11,0.005375988651399765
003670,2018-06-12,-0.02058657861187971
003670,2018-06-14,-0.017704203098620742
003670,2018-06-15,-0.016895926627234444
003670,2018-06-18,-0.05483819766132652
003670,2018-06-19,-0.026642630764474443
003670,2018-06-20,0.0694166793182047
003670,2018-06-21,-0.01629965471487656
003670,2018-06-22,0.003484213503392732
003670,2018-06-25,0.03166540534403668
003670,2018-06-26,-0.0011995149843831295
003670,2018-06-27,0.001083776429888961
003670,2018-06-28,-0.027384671141452776
003670,2018-06-29,0.03155437340294015
003670,2018-07-02,-5.8246575342465745e-05
003670,2018-07-03,0.05556951122534919
003670,2018-07-04,-0.0011348729272057444
003670,2018-07-05,-0.001135403636567007
003670,2018-07-06,0.03011313164172194
003670,2018-07-09,0.018753846209931677
003670,2018-07-10,-0.030838462774549494
003670,2018-07-11,-0.0011172871975335477
003670,2018-07-12,0.026447675214691112
003670,2018-07-13,-0.02898195406168952
003670,2018-07-16,-0.026646828252434872
003670,2018-07-17,0.0032028141877256545
003670,2018-07-18,-0.0022159070329724837
003670,2018-07-19,0.04141852086914875
003670,2018-07-20,-0.026256341852601124
003670,2018-07-23,-0.046342341975293515
003670,2018-07-24,-0.022639771940754026
003670,2018-07-25,0.050752548502022
003670,2018-07-26,0.013126083463267227
003670,2018-07-27,0.07153903157934727
003670,2018-07-30,0.03231313431086153
003670,2018-07-31,-0.03239628388893547
003670,2018-08-01,0.03741935537625616
003670,2018-08-02,0.005810086506862142
003670,2018-08-03,0.007699848151199278
003670,2018-08-06,-0.042447757400899074
003670,2018-08-07,0.004980580289348287
003670,2018-08-08,-0.012065155581890835
003670,2018-08-09,-0.015254481973175279
003670,2018-08-10,-0.016519023677486252
003670,2018-08-13,-0.00424644720809424
003670,2018-08-14,0.005203256698923867
003670,2018-08-16,0.041735607431597585
003670,2018-08-17,-0.025124281203980477
003670,2018-08-20,-0.022699587080159074
003670,2018-08-21,0.06310915180087949
003670,2018-08-22,-0.014906046702502746
003670,2018-08-23,0.025066143796893224
003670,2018-08-24,0.013671122080609839
003670,2018-08-27,0.10053141764985188
003670,2018-08-28,0.00872778477040232
003670,2018-08-29,0.02433580423438093
003670,2018-08-30,0.005055374732865543
003670,2018-08-31,0.02363502345006342
003670,2018-09-03,-0.024847446539254078
003670,2018-09-04,0.06775435408156248
003670,2018-09-05,-0.006410629872432912
003670,2018-09-06,-0.00483471027433397
003670,2018-09-07,0.07537999859818383
003670,2018-09-10,0.01338422399603028
003670,2018-09-11,-0.01331133050986623
003670,2018-09-12,-0.025430717148893504
003670,2018-09-13,0.039773771781729333
003670,2018-09-14,-5.372602739726028e-05
003670,2018-09-17,-0.013312481194797736
003670,2018-09-18,0.031287547203061115
003670,2018-09-19,0.024553111154103992
003670,2018-09-20,-0.022657799331373935
003670,2018-09-21,0.0346316193437683
003670,2018-09-27,0.06697874394538078
003670,2018-09-28,-0.0445536615210045
003670,2018-10-01,-0.00827209627806466
003670,2018-10-02,-0.04702672052423929
003670,2018-10-04,0.012990741859802039
003670,2018-10-05,-0.07445240442288134
003670,2018-10-08,0.03394671392041405
003670,2018-10-10,0.0044345354841707554
003670,2018-10-11,-0.07892939702137594
003670,2018-10-12,0.08557200801641006
003670,2018-10-15,0.002924332100836686
003670,2018-10-16,0.0444406462835404
003670,2018-10-17,-0.005730563286974672
003670,2018-10-18,-0.0014849544590341051
003670,2018-10-19,0.022838625285496874
003670,2018-10-22,0.03770329956361399
003670,2018-10-23,-0.0849564687687165
003670,2018-10-24,-0.03688109792633365
003670,2018-10-25,0.05499174704230318
003670,2018-10-26,0.014444987408022214
003670,2018-10-29,-0.06291064876919154
003670,2018-10-30,0.010617357206247447
003670,2018-10-31,-0.01814729008824973
003670,2018-11-01,0.021451087626037084
003670,2018-11-02,0.07061438859004933
003670,2018-11-05,-0.015496890912135798
003670,2018-11-06,0.035600901876069214
003670,2018-11-07,-0.0014186674240049984
003670,2018-11-08,0.05925546836029109
003670,2018-11-09,0.012958481960854215
003670,2018-11-12,0.0038084838101641195
003670,2018-11-13,-5.3342465753424664e-05
003670,2018-11-14,-0.043596077920699465
003670,2018-11-15,0.02939880238015506
003670,2018-11-16,-0.0377651422967292
003670,2018-11-19,0.0026535051472666347
003670,2018-11-20,-0.02565441423579661
003670,2018-11-21,0.03590200602431284
003670,2018-11-22,-0.024078236123370678
003670,2018-11-23,-0.04246422620977813
003670,2018-11-26,0.041376415729646
003670,2018-11-27,-0.008280260819515418
003670,2018-11-28,-0.0457042088840245
003670,2018-11-29,-0.014535080977678281
003670,2018-11-30,-0.004470289547481187
003670,2018-12-03,-0.020731324643564853
003670,2018-12-04,-0.00607847081639257
003670,2018-12-05,-0.016752484573400228
003670,2018-12-06,-0.03245644824804291
003670,2018-12-07,0.028666972914416094
003670,2018-12-10,-0.041921847335429654
003670,2018-12-11,0.012897868030657197
003670,2018-12-12,0.012732058566265844
003670,2018-12-13,0.01573021292405948
003670,2018-12-14,-0.06216932986556093
003670,2018-12-17,-0.028183659137719898
003670,2018-12-18,-0.02389802647684122
003670,2018-12-19,0.05056185628855072
003670,2018-12-20,-0.008367163046548191
003670,2018-12-21,0.085378393724079
003670,2018-12-24,-0.0062161349484662854
003670,2018-12-26,0.027892326492289975
003670,2018-12-27,-0.009110358965133484
003670,2018-12-28,-0.029007223631866752
003670,2019-01-02,-0.05656386456249843
003670,2019-01-03,-0.04332079821797118
003670,2019-01-04,0.015607449135872035
003670,2019-01-07,0.04617874274989722
003670,2019-01-08,-0.04259610249381521
003670,2019-01-09,0.017051432649337374
003670,2019-01-10,0.03187665417091008
003670,2019-01-11,-0.013080578395426928
003670,2019-01-14,-0.009947318613567617
003670,2019-01-15,0.024952098870362267
003670,2019-01-16,0.004818456130567108
003670,2019-01-17,-0.050199135169295195
003670,2019-01-18,-0.01538623203461094
003670,2019-01-21,-0.036380293479742934
003670,2019-01-22,0.0017484968682145194
003670,2019-01-23,0.0017453521430673162
003670,2019-01-24,0.017827633699951204
003670,2019-01-25,0.0667393264640544
003670,2019-01-28,-0.008281715453960975
003670,2019-01-29,-0.010031335381885225
003670,2019-01-30,-0.005073176786795678
003670,2019-01-31,0.003328060976870333
003670,2019-02-01,0.008348369354784906
003670,2019-02-07,0.06161939800459289
003670,2019-02-08,0.010939473307260344
003670,2019-02-11,0.004599905993952361
003670,2019-02-12,0.03550273656077944
003670,2019-02-13,0.03727153906888002
003670,2019-02-14,-0.002931110816655404
003670,2019-02-15,-0.005829264277883007
003670,2019-02-18,0.026083248915992892
003670,2019-02-19,-0.012782889510928354
003670,2019-02-20,0.02287667760703133
003670,2019-02-21,-0.012658357504055912
003670,2019-02-22,-0.018486527091291356
003670,2019-02-25,0.015854216606741838
003670,2019-02-26,-0.01855398632316809
003670,2019-02-27,-0.024677413932820788
003670,2019-02-28,0.023711984009409853
003670,2019-03-04,-0.013101120241648325
003670,2019-03-05,-0.04269749843688899
003670,2019-03-06,-0.006203525501547777
003670,2019-03-07,-0.02168724624149362
003670,2019-03-08,0.012590748627577744
003670,2019-03-11,-0.02345189935440097
003670,2019-03-12,0.0590582345411016
003670,2019-03-13,-0.012117312422542095
003670,2019-03-14,0.004537808835492774
003670,2019-03-15,-0.006137408984212895
003670,2019-03-18,-0.02145552475114955
003670,2019-03-19,0.0015152259278575148
003670,2019-03-20,-0.01253198406664777
003670,2019-03-21,0.04103546956923118
003670,2019-03-22,-0.01219061326589029
003670,2019-03-25,-0.06303940457768835
003670,2019-03-26,0.0212773196478623
003670,2019-03-27,-0.022518044904969794
003670,2019-03-28,-0.03289999391203947
003670,2019-03-29,0.02203965478381617
003670,2019-04-01,-0.0033744268624548925
003670,2019-04-02,-0.011712871496745065
003670,2019-04-03,0.018494019364143355
003670,2019-04-04,-0.00500373092190534
003670,2019-04-05,-0.013360540575128284
003670,2019-04-08,-4.72054794520548e-05
003670,2019-04-09,0.028608866208240838
003670,2019-04-10,-0.004955292965978924
003670,2019-04-11,0.019715976191976056
003670,2019-04-12,-0.004883968264447221
003670,2019-04-15,-0.004925536047661254
003670,2019-04-16,0.003219106511807411
003670,2019-04-17,0.008075989594024573
003670,2019-04-18,-0.0645560397932094
003670,2019-04-19,0.005113563656859884
003670,2019-04-22,-0.018907770225199662
003670,2019-04-23,-0.0017992899445997586
003670,2019-04-24,-0.022811235281864108
003670,2019-04-25,0.008907421061235165
003670,2019-04-26,-0.01781640646078455
003670,2019-04-29,0.0053860984913164595
003670,2019-04-30,0.030535753590027012
003670,2019-05-02,-0.0035429529843289584
003670,2019-05-03,0.022715673638028493
003670,2019-05-07,-0.017177553012061742
003670,2019-05-08,-0.020946830387790532
003670,2019-05-09,-0.05697573187041485
003670,2019-05-10,-0.015143483612283635
003670,2019-05-13,-0.026865666482139443
003670,2019-05-14,0.007817726282512054
003670,2019-05-15,0.05659422274519328
003670,2019-05-16,-0.03147620609263834
003670,2019-05-17,-0.01720615437620583
003670,2019-05-20,-0.025305189744688414
003670,2019-05-21,0.009929422245635703
003670,2019-05-22,-4.56986301369863e-05
003670,2019-05-23,0.03151742811644699
003670,2019-05-24,0.024807298381223194
003670,2019-05-27,0.005540083030416895
003670,2019-05-28,-0.018586244446532396
003670,2019-05-29,0.003721753429071731
003670,2019-05-30,0.009385628619802546
003670,2019-05-31,0.014883970359115947
003670,2019-06-03,-0.0074068920922678305
003670,2019-06-04,0.06476906087964747
003670,2019-06-05,-0.012215676258499775
003670,2019-06-07,0.010518166516224036
003670,2019-06-10,-0.034881178332385784
003670,2019-06-11,0.0053809346396809
003670,2019-06-12,-4.0164383561643835e-05
003670,2019-06-13,0.025092865723240036
003670,2019-06-14,-0.005302013625785476
003670,2019-06-17,-0.028214062965957826
003670,2019-06-18,0.005401955514815043
003670,2019-06-19,0.008962416690486903
003670,2019-06-20,0.003537824325402017
003670,2019-06-21,-0.0178403999220931
003670,2019-06-24,-0.039876552284475474
003670,2019-06-25,0.011276799609310783
003670,2019-06-26,-0.005646288561602993
003670,2019-06-27,0.009333873427592876
003670,2019-06-28,-0.0037435190556552797
003670,2019-07-01,-0.0019088815753288515
003670,2019-07-02,-0.026207068327291853
003670,2019-07-03,0.024908704208528885
003670,2019-07-04,0.041160623970115655
003670,2019-07-05,0.003563443422507731
003670,2019-07-08,-0.053805123483833
003670,2019-07-09,-0.030346296779789526
003670,2019-07-10,-3.936986301369863e-05
003670,2019-07-11,0.011676378089261011
003670,2019-07-12,0.021207359562274954
003670,2019-07-15,-0.0038255370346919953
003670,2019-07-16,0.005661795228118955
003670,2019-07-17,0.009389375416043537
003670,2019-07-18,-0.02807563919593384
003670,2019-07-19,0.00957277910874705
003670,2019-07-22,0.059017371733346376
003670,2019-07-23,-0.02881782639932109
003670,2019-07-24,-0.033359687659881544
003670,2019-07-25,-0.017282086642801144
003670,2019-07-26,-0.017584796178005093
003670,2019-07-29,-0.04962777135050203
003670,2019-07-30,0.008305185687125237
003670,2019-07-31,0.008236302660105665
003670,2019-08-01,-0.022612979618380318
003670,2019-08-02,0.02203447931653408
003670,2019-08-05,-0.05760481456451411
003670,2019-08-06,-0.027288746945382143
003670,2019-08-07,0.029111786812900574
003670,2019-08-08,0.04789993308078319
003670,2019-08-09,-3.257534246575343e-05
003670,2019-08-12,0.0280314692546206
003670,2019-08-13,-0.0313583165022835
003670,2019-08-14,0.011445388875347342
003670,2019-08-16,-0.020678254024100624
003670,2019-08-19,-0.001085247538371205
003670,2019-08-20,0.03161739686615739
003670,2019-08-21,-3.1616438356164386e-05
003670,2019-08-22,-0.004126997947205148
003670,2019-08-23,0.03899654934773423
003670,2019-08-26,-0.03660372573666118
003670,2019-08-27,0.03587501953290476
003670,2019-08-28,0.019777770417894917
003670,2019-08-29,0.017428049325723834
003670,2019-08-30,0.005701770661373974
003670,2019-09-02,-0.013315926888944583
003670,2019-09-03,-3.364383561643835e-05
003670,2019-09-04,-0.003886101541853682
003670,2019-09-05,-3.463013698630137e-05
003670,2019-09-06,0.003832146171314584
003670,2019-09-09,-0.023103796745649153
003670,2019-09-10,-0.003976952018308509
003670,2019-09-11,0.0058820710722796415
003670,2019-09-16,0.015682559672551843
003670,2019-09-17,-0.011638055176182913
003670,2019-09-18,-0.005894573145566831
003670,2019-09-19,-0.019729376857985523
003670,2019-09-20,-0.027142183427948628
003670,2019-09-23,-3.643835616438356e-05
003670,2019-09-24,-0.02171809497347389
003670,2019-09-25,-0.05382312137251098
003670,2019-09-26,-0.0011521129426786993
003670,2019-09-27,-0.002271077842750802
003670,2019-09-30,-0.012334132778370557
003670,2019-10-01,0.019220510181414293
003670,2019-10-02,-0.020041408114617302
003670,2019-10-04,-0.038590394663381974
003670,2019-10-07,-0.027146322454263606
003670,2019-10-08,0.0036070047020712462
003670,2019-10-10,0.021684591264448532
003670,2019-10-11,-0.013031677087304745
003670,2019-10-14,0.02392693233323464
003670,2019-10-15,0.0011363240709573064
003670,2019-10-16,0.03849720630396821
003670,2019-10-17,-0.03265905065515116
003670,2019-10-18,-3.764383561643836e-05
003670,2019-10-21,0.006948568011186988
003670,2019-10-22,0.003431427043890759
003670,2019-10-23,0.01146186226264704
003670,2019-10-24,0.03295409319000225
003670,2019-10-25,0.003269589138178619
003670,2019-10-28,0.05045647297152682
003670,2019-10-29,-0.0031805261331725354
003670,2019-10-30,0.02405908933543347
003670,2019-10-31,-0.016419332911876857
003670,2019-11-01,0.02599087774504146
003670,2019-11-04,0.008061491880703445
003670,2019-11-05,0.0019732951294379446
003670,2019-11-06,-0.014097607911989751
003670,2019-11-07,-0.022456725741451806
003670,2019-11-08,-0.0031490676624699857
003670,2019-11-11,0.007262021736392032
003670,2019-11-12,-0.01248742299641524
003670,2019-11-13,-0.011590678247453468
003670,2019-11-14,-0.024496975800803143
003670,2019-11-15,0.021754220855673124
003670,2019-11-18,0.009544744754138202
003670,2019-11-19,0.018972350803044935
003670,2019-11-20,-0.013509105129303357
003670,2019-11-21,-0.01579716853809941
003670,2019-11-22,0.022382450062957502
003670,2019-11-25,0.02395869936138059
003670,2019-11-26,-0.006165707396379544
003670,2019-11-27,0.000987247434257383
